Date:Language-specific:Polyglot:Mean runtimes per profile:Median runtimes per profile:Most runtimes per profile:Second most runtimes per profile:Third most runtimes per profile
2013-11-19:28:39:3,2388059701492535:2,0:10:9:8
2013-11-19:28:39:3,2388059701492535:2,0:10:9:8
2013-11-20:28:39:3,2388059701492535:2,0:10:9:8
2013-11-26:28:39:3,2388059701492535:2,0:10:9:8
2013-11-26:28:39:3,2388059701492535:2,0:10:9:8
2013-11-28:28:39:3,2388059701492535:2,0:10:9:8
2013-11-29:28:39:3,2388059701492535:2,0:10:9:8
2013-12-02:28:39:3,2388059701492535:2,0:10:9:8
2013-12-03:28:39:3,2388059701492535:2,0:10:9:8
2013-12-03:28:39:3,2388059701492535:2,0:10:9:8
2013-12-04:28:39:3,2388059701492535:2,0:10:9:8
2013-12-04:28:39:3,2388059701492535:2,0:10:9:8
2013-12-04:28:39:3,2388059701492535:2,0:10:9:8
2013-12-05:28:39:3,2388059701492535:2,0:10:9:8
2013-12-05:28:39:3,2388059701492535:2,0:10:9:8
2013-12-10:28:39:3,2388059701492535:2,0:10:9:8
2013-12-10:28:39:3,2388059701492535:2,0:10:9:8
2013-12-10:28:39:3,2388059701492535:2,0:10:9:8
2013-12-11:29:39:3,205882352941176:2,0:10:9:8
2013-12-11:28:39:3,2388059701492535:2,0:10:9:8
2013-12-12:28:39:3,2388059701492535:2,0:10:9:8
2013-12-16:28:39:3,2388059701492535:2,0:10:9:8
2013-12-19:28:39:3,2537313432835817:2,0:10:9:8
2013-12-19:28:39:3,2537313432835817:2,0:10:9:8
2013-12-19:28:39:3,2388059701492535:2,0:10:9:8
2013-12-19:28:39:3,2537313432835817:2,0:10:9:8
2014-01-07:28:39:3,2537313432835817:2,0:10:9:8
2014-01-11:28:39:3,2537313432835817:2,0:10:9:8
2014-01-11:28:39:3,2537313432835817:2,0:10:9:8
2014-01-11:28:39:3,2537313432835817:2,0:10:9:8
2014-01-17:28:40:3,264705882352941:2,0:10:9:8
2014-01-17:28:40:3,264705882352941:2,0:10:9:8
2014-01-21:28:40:3,264705882352941:2,0:10:9:8
2014-01-21:28:40:3,264705882352941:2,0:10:9:8
2014-01-29:28:40:3,264705882352941:2,0:10:9:8
2014-02-05:28:40:3,2794117647058822:2,0:10:9:8
2014-02-05:28:40:3,2794117647058822:2,0:10:9:8
2014-02-07:28:40:3,2794117647058822:2,0:10:9:8
2014-02-07:28:40:3,2794117647058822:2,0:10:9:8
2014-02-07:28:40:3,2794117647058822:2,0:10:9:8
2014-02-07:28:40:3,2794117647058822:2,0:10:9:8
2014-02-07:28:41:3,318840579710145:2,0:10:9:8
2014-02-10:29:41:3,285714285714286:2,0:10:9:8
2014-02-10:28:41:3,318840579710145:2,0:10:9:8
2014-02-10:29:41:3,285714285714286:2,0:10:9:8
2014-02-13:29:41:3,285714285714286:2,0:10:9:8
2014-02-13:30:41:3,253521126760563:2,0:10:9:8
2014-02-14:29:41:3,285714285714286:2,0:10:9:8
2014-02-17:29:41:3,3:2,0:10:9:8
2014-02-17:29:41:3,3:2,0:10:9:8
2014-02-17:29:41:3,3:2,0:10:9:8
2014-02-17:29:41:3,3:2,0:10:9:8
2014-02-17:29:41:3,3:2,0:10:9:8
2014-02-17:29:41:3,3:2,0:10:9:8
2014-02-18:29:41:3,3:2,0:10:9:8
2014-02-18:29:41:3,3:2,0:10:9:8
2014-02-18:29:41:3,3:2,0:10:9:8
2014-02-18:29:41:3,3:2,0:10:9:8
2014-02-19:29:41:3,3:2,0:10:9:8
2014-02-19:29:41:3,314285714285714:2,0:10:9:8
2014-02-25:29:41:3,3:2,0:10:9:8
2014-02-25:29:41:3,3:2,0:10:9:8
2014-02-26:29:41:3,3:2,0:10:9:8
2014-03-04:29:41:3,3:2,0:10:9:8
2014-03-04:29:41:3,3:2,0:10:9:8
2014-03-04:29:41:3,3:2,0:10:9:8
2014-03-05:29:41:3,3:2,0:10:9:8
2014-03-06:29:41:3,3:2,0:10:9:8
2014-03-10:29:42:3,295774647887324:2,0:10:9:8
2014-03-11:31:42:3,232876712328767:2,0:10:9:8
2014-03-11:30:42:3,263888888888889:2,0:10:9:8
2014-03-11:30:42:3,263888888888889:2,0:10:9:8
