Date:Scalable:Vertical:Horizontal:Auto
2014-11-12:89,6103896103896:58,44155844155844:76,62337662337663:36,36363636363637
2014-11-12:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-11-13:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-11-13:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-11-13:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-11-13:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-11-14:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-11-17:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-11-24:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-11-26:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-12-01:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-12-02:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-12-02:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-12-06:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-12-08:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-12-08:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-12-08:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2014-12-16:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2014-12-16:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2014-12-16:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2014-12-16:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2014-12-17:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2014-12-18:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2014-12-18:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2014-12-21:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2014-12-22:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2014-12-23:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2014-12-23:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2015-01-07:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2015-01-07:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2015-01-07:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2015-01-08:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2015-01-21:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2015-01-21:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2015-01-21:88,46153846153845:58,97435897435898:75,64102564102564:35,8974358974359
2015-01-26:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2015-02-03:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2015-02-03:89,6103896103896:59,74025974025974:76,62337662337663:36,36363636363637
2015-02-05:89,47368421052632:59,210526315789465:76,31578947368422:36,84210526315789
2015-02-05:89,47368421052632:59,210526315789465:76,31578947368422:36,84210526315789
2015-02-11:89,47368421052632:59,210526315789465:76,31578947368422:38,15789473684211
2015-02-16:89,33333333333333:58,666666666666664:76,0:38,666666666666664
2015-02-17:89,47368421052632:59,210526315789465:76,31578947368422:38,15789473684211
2015-02-17:89,47368421052632:59,210526315789465:76,31578947368422:38,15789473684211
2015-02-23:89,47368421052632:59,210526315789465:76,31578947368422:38,15789473684211
2015-02-23:89,33333333333333:58,666666666666664:76,0:38,666666666666664
2015-02-23:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-02-27:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-02-28:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-03-02:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-03-02:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-03-02:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-03-03:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-03-05:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-03-05:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-03-07:89,33333333333333:58,666666666666664:76,0:38,666666666666664
2015-03-11:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-03-14:89,33333333333333:58,666666666666664:76,0:38,666666666666664
2015-03-15:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-15:89,1891891891892:58,108108108108105:75,67567567567568:39,189189189189186
2015-03-16:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-16:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-16:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-16:88,88888888888889:58,333333333333336:75,0:38,88888888888889
2015-03-18:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-19:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-20:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-20:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-20:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-23:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-24:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-24:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-25:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-25:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-25:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-25:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-26:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-26:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-03-26:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-04-01:89,04109589041096:58,9041095890411:75,34246575342466:38,35616438356164
2015-04-10:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-13:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-14:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-14:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-14:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-14:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-14:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-15:89,47368421052632:57,89473684210527:76,31578947368422:38,15789473684211
2015-04-15:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-15:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-15:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-15:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-04-17:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2015-04-17:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2015-04-17:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2015-04-29:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-04:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-11:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-12:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-21:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-22:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-22:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-26:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-28:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-28:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-29:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-05-29:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-01:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-03:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-03:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-03:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-03:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-08:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-08:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-08:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-08:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-09:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-09:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-09:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-10:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-12:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-15:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-16:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-17:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-06-30:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-07-08:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-07-10:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-07-17:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2015-07-17:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2015-07-22:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2015-08-05:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2015-08-06:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2015-08-10:89,04109589041096:60,273972602739725:76,71232876712328:38,35616438356164
2015-08-10:89,04109589041096:60,273972602739725:76,71232876712328:38,35616438356164
2015-08-12:89,04109589041096:60,273972602739725:76,71232876712328:38,35616438356164
2015-08-25:89,04109589041096:60,273972602739725:76,71232876712328:38,35616438356164
2015-09-23:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-09-24:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-09-25:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-09-25:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-09-25:88,88888888888889:59,72222222222222:76,38888888888889:37,5
2015-09-28:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-09-28:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-09-28:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-09-28:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-09-28:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-09-28:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-10-02:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-10-15:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2015-10-15:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-10-19:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2015-10-19:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-10-19:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2015-10-19:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2015-10-19:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2015-10-19:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2015-10-19:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2015-10-20:89,04109589041096:60,273972602739725:76,71232876712328:36,986301369863014
2015-10-21:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2015-10-26:89,33333333333333:61,33333333333333:77,33333333333333:36,0
2015-10-26:89,33333333333333:61,33333333333333:77,33333333333333:36,0
2015-11-04:89,33333333333333:61,33333333333333:77,33333333333333:36,0
2015-11-15:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2015-11-27:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2015-12-29:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2016-01-06:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2016-01-11:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2016-01-14:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2016-01-14:89,1891891891892:60,810810810810814:77,02702702702703:36,486486486486484
2016-01-16:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2016-01-16:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2016-01-19:89,04109589041096:61,64383561643836:76,71232876712328:36,986301369863014
2016-01-27:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-01-27:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-01-27:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-01-27:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-01-27:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-01-27:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-01-27:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-01-27:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-01-27:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-01-27:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-01-28:88,88888888888889:61,111111111111114:76,38888888888889:37,5
2016-02-02:88,57142857142857:60,0:75,71428571428571:38,57142857142858
2016-02-02:88,57142857142857:60,0:75,71428571428571:38,57142857142858
2016-02-15:88,73239436619718:60,56338028169014:76,05633802816901:39,436619718309856
2016-02-15:88,73239436619718:60,56338028169014:76,05633802816901:39,436619718309856
2016-02-16:88,88888888888889:61,111111111111114:76,38888888888889:40,27777777777778
2016-02-17:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-02-17:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-05:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-06:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-07:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-08:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-10:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-29:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-29:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-30:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-30:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-31:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-03-31:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-05:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-05:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-05:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-19:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-19:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-19:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-20:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-21:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-22:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-22:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-04-26:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-05-06:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-05-11:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-05-12:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-05-12:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-05-30:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-06-01:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-06-01:88,88888888888889:61,111111111111114:76,38888888888889:41,66666666666667
2016-06-03:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-06-15:88,73239436619718:60,56338028169014:76,05633802816901:40,845070422535215
2016-06-15:88,88888888888889:61,111111111111114:76,38888888888889:40,27777777777778
2016-07-11:88,88888888888889:61,111111111111114:76,38888888888889:40,27777777777778
2016-07-16:88,88888888888889:61,111111111111114:76,38888888888889:40,27777777777778
2016-07-22:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-07-22:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-07-22:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-07-22:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-07-27:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-07-27:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-07-27:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-07-27:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-07-27:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-07-27:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-08-01:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-08-01:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-08-01:89,1891891891892:62,16216216216216:77,02702702702703:40,54054054054054
2016-08-02:89,1891891891892:62,16216216216216:77,02702702702703:40,54054054054054
2016-08-02:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-08-04:89,04109589041096:61,64383561643836:76,71232876712328:41,0958904109589
2016-08-04:89,1891891891892:62,16216216216216:77,02702702702703:40,54054054054054
2016-08-04:90,41095890410958:63,013698630136986:78,08219178082192:41,0958904109589
2016-08-04:89,1891891891892:62,16216216216216:77,02702702702703:40,54054054054054
2016-08-04:90,41095890410958:63,013698630136986:78,08219178082192:41,0958904109589
2016-08-04:90,41095890410958:63,013698630136986:78,08219178082192:41,0958904109589
2016-08-04:89,1891891891892:62,16216216216216:77,02702702702703:40,54054054054054
2016-08-05:90,41095890410958:63,013698630136986:78,08219178082192:41,0958904109589
2016-08-05:90,41095890410958:63,013698630136986:78,08219178082192:41,0958904109589
2016-08-08:90,27777777777779:62,5:77,77777777777779:41,66666666666667
2016-08-08:90,27777777777779:62,5:77,77777777777779:41,66666666666667
2016-08-08:90,27777777777779:62,5:77,77777777777779:41,66666666666667
2016-08-08:90,27777777777779:62,5:77,77777777777779:41,66666666666667
2016-08-08:90,27777777777779:62,5:77,77777777777779:41,66666666666667
2016-08-09:90,27777777777779:62,5:77,77777777777779:41,66666666666667
2016-08-09:90,27777777777779:62,5:77,77777777777779:41,66666666666667
2016-08-09:90,27777777777779:62,5:77,77777777777779:41,66666666666667
2016-08-09:90,27777777777779:62,5:77,77777777777779:41,66666666666667
2016-08-09:90,27777777777779:62,5:77,77777777777779:41,66666666666667
2016-08-10:90,41095890410958:63,013698630136986:78,08219178082192:42,465753424657535
2016-08-10:90,41095890410958:63,013698630136986:78,08219178082192:42,465753424657535
2016-08-10:90,41095890410958:63,013698630136986:78,08219178082192:42,465753424657535
2016-08-17:90,41095890410958:64,38356164383562:78,08219178082192:42,465753424657535
2016-08-17:90,27777777777779:63,888888888888886:77,77777777777779:41,66666666666667
2016-08-17:90,27777777777779:63,888888888888886:77,77777777777779:41,66666666666667
2016-08-17:90,41095890410958:64,38356164383562:78,08219178082192:42,465753424657535
2016-08-17:90,41095890410958:64,38356164383562:78,08219178082192:42,465753424657535
2016-08-22:90,41095890410958:64,38356164383562:78,08219178082192:41,0958904109589
2016-08-22:90,27777777777779:63,888888888888886:77,77777777777779:41,66666666666667
2016-08-22:90,41095890410958:64,38356164383562:78,08219178082192:41,0958904109589
2016-09-01:90,27777777777779:63,888888888888886:77,77777777777779:41,66666666666667
2016-09-03:90,27777777777779:63,888888888888886:77,77777777777779:41,66666666666667
2016-09-21:90,27777777777779:63,888888888888886:77,77777777777779:41,66666666666667
2016-09-26:90,27777777777779:63,888888888888886:77,77777777777779:41,66666666666667
2016-09-26:90,27777777777779:63,888888888888886:77,77777777777779:41,66666666666667
2016-09-30:90,27777777777779:63,888888888888886:77,77777777777779:41,66666666666667
2016-10-01:90,41095890410958:64,38356164383562:78,08219178082192:41,0958904109589
2016-10-05:90,41095890410958:64,38356164383562:78,08219178082192:41,0958904109589
2016-10-05:90,54054054054053:64,86486486486487:78,37837837837837:40,54054054054054
2016-10-06:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-06:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-11:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-20:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-20:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-20:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-20:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-20:90,78947368421053:65,78947368421053:78,94736842105263:40,78947368421053
2016-10-20:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-26:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-27:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-27:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-10-27:90,66666666666666:65,33333333333333:78,66666666666666:41,333333333333336
2016-11-01:90,54054054054053:64,86486486486487:79,72972972972973:41,891891891891895
2016-11-23:90,27777777777779:63,888888888888886:77,77777777777779:41,66666666666667
2016-11-30:90,54054054054053:64,86486486486487:79,72972972972973:41,891891891891895
2016-12-02:90,54054054054053:64,86486486486487:79,72972972972973:41,891891891891895
2016-12-19:90,54054054054053:64,86486486486487:79,72972972972973:41,891891891891895
2017-01-16:90,54054054054053:64,86486486486487:79,72972972972973:41,891891891891895
2017-01-24:90,54054054054053:64,86486486486487:79,72972972972973:41,891891891891895
2017-01-24:90,54054054054053:64,86486486486487:79,72972972972973:41,891891891891895
2017-02-02:90,41095890410958:64,38356164383562:80,82191780821918:42,465753424657535
2017-02-09:90,41095890410958:64,38356164383562:80,82191780821918:42,465753424657535
2017-03-06:90,54054054054053:64,86486486486487:81,08108108108108:41,891891891891895
2017-03-06:90,54054054054053:64,86486486486487:81,08108108108108:41,891891891891895
2017-03-06:90,54054054054053:64,86486486486487:81,08108108108108:41,891891891891895
2017-03-06:90,54054054054053:64,86486486486487:81,08108108108108:41,891891891891895
2017-03-06:90,54054054054053:64,86486486486487:81,08108108108108:41,891891891891895
2017-03-06:90,54054054054053:64,86486486486487:81,08108108108108:41,891891891891895
2017-03-06:90,54054054054053:64,86486486486487:81,08108108108108:41,891891891891895
2017-03-09:90,66666666666666:65,33333333333333:81,33333333333333:42,66666666666667
2017-03-09:90,54054054054053:66,21621621621621:81,08108108108108:41,891891891891895
2017-03-09:90,54054054054053:66,21621621621621:81,08108108108108:41,891891891891895
2017-03-09:90,54054054054053:66,21621621621621:81,08108108108108:41,891891891891895
2017-03-09:90,54054054054053:66,21621621621621:81,08108108108108:41,891891891891895
2017-03-09:90,66666666666666:65,33333333333333:81,33333333333333:42,66666666666667
2017-03-09:90,66666666666666:65,33333333333333:81,33333333333333:42,66666666666667
2017-03-09:90,54054054054053:64,86486486486487:81,08108108108108:41,891891891891895
2017-03-09:90,66666666666666:65,33333333333333:81,33333333333333:42,66666666666667
2017-03-10:90,54054054054053:66,21621621621621:81,08108108108108:41,891891891891895
2017-03-13:90,54054054054053:66,21621621621621:81,08108108108108:41,891891891891895
2017-04-12:90,54054054054053:66,21621621621621:81,08108108108108:41,891891891891895
2017-04-26:91,66666666666666:68,05555555555556:81,94444444444444:43,05555555555556
2017-04-26:90,54054054054053:66,21621621621621:81,08108108108108:41,891891891891895
2017-04-26:90,41095890410958:67,12328767123287:80,82191780821918:42,465753424657535
2017-04-26:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-04-29:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-04-30:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-05-04:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-05-04:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-05-05:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-05-08:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-05-09:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-05-10:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-05-11:91,42857142857143:70,0:82,85714285714286:42,857142857142854
2017-05-13:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-06-07:91,42857142857143:70,0:82,85714285714286:42,857142857142854
2017-07-03:91,42857142857143:70,0:82,85714285714286:42,857142857142854
2017-07-03:91,42857142857143:70,0:82,85714285714286:42,857142857142854
2017-07-05:91,30434782608695:71,01449275362319:82,6086956521739:43,47826086956522
2017-07-07:91,30434782608695:71,01449275362319:82,6086956521739:43,47826086956522
2017-07-07:91,30434782608695:71,01449275362319:82,6086956521739:43,47826086956522
2017-07-07:91,42857142857143:70,0:82,85714285714286:42,857142857142854
2017-07-10:91,30434782608695:71,01449275362319:82,6086956521739:44,927536231884055
2017-07-10:91,30434782608695:71,01449275362319:82,6086956521739:43,47826086956522
2017-07-11:91,30434782608695:71,01449275362319:82,6086956521739:43,47826086956522
2017-07-11:91,30434782608695:71,01449275362319:82,6086956521739:44,927536231884055
2017-07-11:91,30434782608695:71,01449275362319:82,6086956521739:44,927536231884055
2017-07-12:91,54929577464789:69,01408450704226:81,69014084507043:43,66197183098591
2017-07-13:91,30434782608695:71,01449275362319:82,6086956521739:44,927536231884055
2017-08-22:91,30434782608695:71,01449275362319:82,6086956521739:44,927536231884055
2017-08-23:91,30434782608695:71,01449275362319:82,6086956521739:44,927536231884055
2017-08-23:91,30434782608695:71,01449275362319:82,6086956521739:44,927536231884055
2017-08-23:91,30434782608695:71,01449275362319:82,6086956521739:44,927536231884055
