Date:Mean:Median:Youngest:Oldest
2014-11-08:252,74025974025975:183,0:9:491
2014-11-10:254,74025974025975:185,0:11:493
2014-11-10:254,74025974025975:185,0:11:493
2014-11-12:256,7402597402597:187,0:13:495
2014-11-12:256,2597402597403:187,0:0:495
2014-11-12:256,7402597402597:187,0:13:495
2014-11-12:256,7402597402597:187,0:13:495
2014-11-12:256,2597402597403:187,0:0:495
2014-11-13:257,2597402597403:188,0:1:496
2014-11-13:257,2597402597403:188,0:1:496
2014-11-13:257,2597402597403:188,0:1:496
2014-11-13:257,0779220779221:188,0:0:496
2014-11-14:258,0779220779221:189,0:1:497
2014-11-17:261,0779220779221:192,0:4:500
2014-11-24:268,0779220779221:199,0:11:507
2014-11-26:270,0779220779221:201,0:13:509
2014-12-01:275,0779220779221:206,0:18:514
2014-12-02:276,0779220779221:207,0:19:515
2014-12-02:276,0779220779221:207,0:19:515
2014-12-06:280,0779220779221:211,0:23:519
2014-12-08:282,0779220779221:213,0:25:521
2014-12-08:281,16883116883116:213,0:0:521
2014-12-08:282,0779220779221:213,0:25:521
2014-12-16:285,474358974359:215,5:1:529
2014-12-16:285,474358974359:215,5:1:529
2014-12-16:285,474358974359:215,5:1:529
2014-12-16:285,474358974359:215,5:1:529
2014-12-17:286,474358974359:216,5:2:530
2014-12-18:287,474358974359:217,5:3:531
2014-12-18:287,474358974359:217,5:3:531
2014-12-21:290,474358974359:220,5:6:534
2014-12-22:291,474358974359:221,5:7:535
2014-12-23:292,474358974359:222,5:8:536
2014-12-23:292,474358974359:222,5:8:536
2015-01-07:305,6025641025641:237,5:0:551
2015-01-07:305,6025641025641:237,5:0:551
2015-01-07:305,6025641025641:237,5:0:551
2015-01-08:306,21794871794873:238,5:1:552
2015-01-21:316,16666666666663:251,5:0:565
2015-01-21:319,21794871794873:251,5:14:565
2015-01-21:316,16666666666663:251,5:0:565
2015-01-26:321,16883116883116:251,0:5:570
2015-02-03:321,6623376623377:257,0:0:578
2015-02-03:321,6623376623377:257,0:0:578
2015-02-05:323,27631578947364:259,0:2:580
2015-02-05:323,27631578947364:259,0:2:580
2015-02-11:326,38157894736844:265,0:5:586
2015-02-16:329,3066666666667:270,0:10:591
2015-02-17:325,9605263157895:271,0:0:592
2015-02-17:325,9605263157895:271,0:0:592
2015-02-23:331,9605263157895:277,0:6:598
2015-02-23:331,94666666666666:277,0:6:598
2015-02-23:327,57894736842104:276,5:0:598
2015-02-27:331,57894736842104:280,5:4:602
2015-02-28:331,9078947368421:281,5:1:603
2015-03-02:333,9078947368421:283,5:3:605
2015-03-02:333,9078947368421:283,5:3:605
2015-03-02:333,9078947368421:283,5:3:605
2015-03-03:334,9078947368421:284,5:4:606
2015-03-05:336,9078947368421:286,5:6:608
2015-03-05:336,82894736842104:286,5:0:608
2015-03-07:337,82666666666665:288,0:2:610
