Date:Mean infrastructure per profile:Median infrastructure per profile:Top infrastructure per profile:Second infrastructure per profile:Third infrastructure per profile:North America:Europe:Asia:Oceania:South America:Africa
2014-03-14:2,3962264150943398:1,0:17:8:8:55,4054054054054:39,189189189189186:17,56756756756757:12,162162162162163:10,81081081081081:0,0
2014-03-21:2,3962264150943398:1,0:17:8:8:55,4054054054054:39,189189189189186:17,56756756756757:12,162162162162163:10,81081081081081:0,0
2014-03-26:2,3962264150943398:1,0:17:8:8:55,4054054054054:39,189189189189186:17,56756756756757:12,162162162162163:10,81081081081081:0,0
2014-03-27:2,3962264150943398:1,0:17:8:8:54,666666666666664:38,666666666666664:17,333333333333336:12,0:10,666666666666668:0,0
2014-03-27:2,3962264150943398:1,0:17:8:8:55,4054054054054:39,189189189189186:17,56756756756757:12,162162162162163:10,81081081081081:0,0
2014-03-27:2,3962264150943398:1,0:17:8:8:55,4054054054054:39,189189189189186:17,56756756756757:12,162162162162163:10,81081081081081:0,0
2014-03-27:2,3962264150943398:1,0:17:8:8:55,4054054054054:39,189189189189186:17,56756756756757:12,162162162162163:10,81081081081081:0,0
2014-03-27:2,3962264150943398:1,0:17:8:8:55,4054054054054:39,189189189189186:17,56756756756757:12,162162162162163:10,81081081081081:0,0
2014-03-27:2,3962264150943398:1,0:17:8:8:55,4054054054054:39,189189189189186:17,56756756756757:12,162162162162163:10,81081081081081:0,0
2014-03-27:2,3962264150943398:1,0:17:8:8:55,4054054054054:39,189189189189186:17,56756756756757:12,162162162162163:10,81081081081081:0,0
2014-03-28:2,3962264150943398:1,0:17:8:8:54,666666666666664:38,666666666666664:17,333333333333336:12,0:10,666666666666668:0,0
2014-03-31:2,3962264150943398:1,0:17:8:8:54,666666666666664:38,666666666666664:17,333333333333336:12,0:10,666666666666668:0,0
2014-04-02:2,425925925925926:1,0:17:8:8:56,00000000000001:38,666666666666664:18,666666666666668:12,0:10,666666666666668:0,0
2014-04-03:2,5:1,0:17:9:8:56,00000000000001:38,666666666666664:18,666666666666668:12,0:10,666666666666668:0,0
2014-04-03:2,5:1,0:17:9:8:56,00000000000001:38,666666666666664:18,666666666666668:12,0:10,666666666666668:0,0
2014-04-18:2,481481481481482:1,0:17:9:8:56,00000000000001:38,666666666666664:18,666666666666668:12,0:9,333333333333334:0,0
2014-04-21:2,481481481481482:1,0:17:9:8:56,00000000000001:38,666666666666664:18,666666666666668:12,0:9,333333333333334:0,0
2014-04-24:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-04-25:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-08:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-08:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-08:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-09:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-09:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-09:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-09:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-13:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-14:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-14:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-16:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-16:2,5:1,0:17:9:8:55,55555555555556:38,88888888888889:18,055555555555554:12,5:9,722222222222223:0,0
2014-05-20:2,5294117647058822:1,0:17:9:8:54,929577464788736:39,436619718309856:18,30985915492958:12,676056338028168:9,859154929577464:0,0
2014-05-20:2,5294117647058822:1,0:17:9:8:54,929577464788736:39,436619718309856:18,30985915492958:12,676056338028168:9,859154929577464:0,0
2014-05-21:2,5294117647058822:1,0:17:9:8:54,929577464788736:39,436619718309856:18,30985915492958:12,676056338028168:9,859154929577464:0,0
2014-05-22:2,5294117647058822:1,0:17:9:8:53,42465753424658:38,35616438356164:17,80821917808219:12,32876712328767:9,58904109589041:0,0
2014-05-22:2,5:1,0:17:9:8:54,794520547945204:38,35616438356164:17,80821917808219:12,32876712328767:9,58904109589041:0,0
2014-05-23:2,5294117647058822:1,0:17:9:8:53,42465753424658:38,35616438356164:17,80821917808219:12,32876712328767:9,58904109589041:0,0
2014-05-23:2,5:1,0:17:9:8:52,702702702702695:39,189189189189186:17,56756756756757:12,162162162162163:9,45945945945946:0,0
2014-05-28:2,5:1,0:17:9:8:52,702702702702695:39,189189189189186:17,56756756756757:12,162162162162163:9,45945945945946:0,0
2014-05-28:2,673076923076923:1,0:17:12:9:52,702702702702695:39,189189189189186:18,91891891891892:12,162162162162163:10,81081081081081:0,0
2014-05-28:2,673076923076923:1,0:17:12:9:52,702702702702695:39,189189189189186:18,91891891891892:12,162162162162163:10,81081081081081:0,0
2014-05-29:2,673076923076923:1,0:17:12:9:52,702702702702695:39,189189189189186:18,91891891891892:12,162162162162163:10,81081081081081:0,0
2014-06-03:2,673076923076923:1,0:17:12:9:52,702702702702695:39,189189189189186:18,91891891891892:12,162162162162163:10,81081081081081:0,0
2014-06-03:2,641509433962264:1,0:17:12:9:53,333333333333336:38,666666666666664:18,666666666666668:12,0:10,666666666666668:0,0
2014-06-05:2,641509433962264:1,0:17:12:9:53,333333333333336:38,666666666666664:18,666666666666668:12,0:10,666666666666668:0,0
2014-06-06:2,641509433962264:1,0:17:12:9:53,333333333333336:38,666666666666664:18,666666666666668:12,0:10,666666666666668:0,0
2014-06-06:2,6296296296296298:1,0:17:12:9:52,63157894736842:39,473684210526315:18,421052631578945:11,842105263157894:10,526315789473683:0,0
2014-06-06:2,6181818181818186:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-06:2,6181818181818186:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-11:2,6181818181818186:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-11:2,6181818181818186:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-20:2,6181818181818186:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-20:2,6181818181818186:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-24:2,6181818181818186:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-24:2,6181818181818186:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-25:2,6181818181818186:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-26:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-29:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-30:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-06-30:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-01:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-02:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-04:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-04:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-07:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-07:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-07:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-07:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-08:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-08:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-14:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-15:2,6363636363636362:1,0:17:12:9:53,246753246753244:38,961038961038966:18,181818181818183:12,987012987012985:10,38961038961039:0,0
2014-07-16:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-16:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-16:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-17:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-17:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-18:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-18:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-20:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-21:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-21:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-21:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-21:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-24:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-24:2,6428571428571432:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-24:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-24:2,6071428571428568:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-24:2,6428571428571432:1,0:17:12:9:52,56410256410257:39,743589743589745:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-24:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-25:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-29:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-29:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-29:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-29:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-30:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-30:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-30:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-30:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-31:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-07-31:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-04:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-04:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-04:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-05:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-05:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-05:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-05:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-05:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-06:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-06:2,6428571428571432:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:10,256410256410255:0,0
2014-08-08:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-08:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-12:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-12:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-13:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-13:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-13:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-13:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-14:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-14:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-14:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-15:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-15:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-18:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-18:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-18:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-19:2,6909090909090905:1,0:17:12:9:51,94805194805194:41,55844155844156:18,181818181818183:12,987012987012985:11,688311688311687:0,0
2014-08-19:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-19:2,6909090909090905:1,0:17:12:9:51,94805194805194:41,55844155844156:18,181818181818183:12,987012987012985:11,688311688311687:0,0
2014-08-19:2,660714285714286:1,0:17:12:9:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-08-20:2,6909090909090905:1,0:17:12:9:51,94805194805194:41,55844155844156:18,181818181818183:12,987012987012985:11,688311688311687:0,0
2014-08-20:2,6909090909090905:1,0:17:12:9:51,94805194805194:41,55844155844156:18,181818181818183:12,987012987012985:11,688311688311687:0,0
2014-09-01:2,9090909090909087:1,0:21:17:12:51,94805194805194:41,55844155844156:18,181818181818183:12,987012987012985:11,688311688311687:0,0
2014-09-02:2,9090909090909087:1,0:21:17:12:51,94805194805194:41,55844155844156:18,181818181818183:12,987012987012985:11,688311688311687:0,0
2014-09-03:2,9090909090909087:1,0:21:17:12:51,94805194805194:41,55844155844156:18,181818181818183:12,987012987012985:11,688311688311687:0,0
2014-09-03:2,9090909090909087:1,0:21:17:12:51,94805194805194:41,55844155844156:18,181818181818183:12,987012987012985:11,688311688311687:0,0
2014-09-03:2,9090909090909087:1,0:21:17:12:51,94805194805194:41,55844155844156:18,181818181818183:12,987012987012985:11,688311688311687:0,0
2014-09-15:2,9090909090909087:1,0:21:17:12:51,94805194805194:41,55844155844156:18,181818181818183:12,987012987012985:11,688311688311687:0,0
2014-09-18:3,089285714285714:1,0:21:17:13:52,56410256410257:41,02564102564102:17,94871794871795:12,82051282051282:11,538461538461538:0,0
2014-09-18:3,089285714285714:1,0:21:17:13:52,56410256410257:42,30769230769231:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-09-19:3,089285714285714:1,0:21:17:13:52,56410256410257:42,30769230769231:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-09-19:3,1071428571428568:1,0:21:17:13:53,84615384615385:42,30769230769231:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-09-19:3,089285714285714:1,0:21:17:13:52,56410256410257:42,30769230769231:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-09-22:3,1071428571428568:1,0:21:17:13:53,84615384615385:42,30769230769231:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-09-23:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-09-24:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-09-25:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-09-29:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-10-02:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-10-06:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-10-06:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-10-06:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-10-07:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-10-08:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-10-09:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-10-17:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-10-20:3,1272727272727274:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-10-24:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-01:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-08:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-08:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-10:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-10:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-12:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-12:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-12:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-12:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-12:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-13:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-13:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-13:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-13:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-14:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-17:3,109090909090909:1,0:21:17:13:53,246753246753244:41,55844155844156:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-24:3,1272727272727274:1,0:21:17:13:53,246753246753244:42,857142857142854:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-11-26:3,1272727272727274:1,0:21:17:13:53,246753246753244:42,857142857142854:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-12-01:3,145454545454546:2,0:21:17:13:53,246753246753244:44,15584415584416:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-12-02:3,145454545454546:2,0:21:17:13:53,246753246753244:44,15584415584416:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-12-02:3,145454545454546:2,0:21:17:13:53,246753246753244:44,15584415584416:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-12-06:3,145454545454546:2,0:21:17:13:53,246753246753244:44,15584415584416:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-12-08:3,145454545454546:2,0:21:17:13:53,246753246753244:44,15584415584416:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-12-08:3,145454545454546:2,0:21:17:13:53,246753246753244:44,15584415584416:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-12-08:3,145454545454546:2,0:21:17:13:53,246753246753244:44,15584415584416:19,480519480519483:14,285714285714285:11,688311688311687:0,0
2014-12-16:3,1071428571428568:1,5:21:17:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-12-16:3,1071428571428568:1,5:21:17:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-12-16:3,1071428571428568:1,5:21:17:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-12-16:3,1071428571428568:1,5:21:17:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-12-17:3,1071428571428568:1,5:21:17:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-12-18:3,1071428571428568:1,5:21:17:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-12-18:3,25:1,5:25:21:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-12-21:3,25:1,5:25:21:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-12-22:3,25:1,5:25:21:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-12-23:3,25:1,5:25:21:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2014-12-23:3,25:1,5:25:21:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2015-01-07:3,25:1,5:25:21:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2015-01-07:3,25:1,5:25:21:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2015-01-07:3,25:1,5:25:21:13:52,56410256410257:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2015-01-08:3,25:1,5:25:21:13:53,84615384615385:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2015-01-21:3,25:1,5:25:21:13:53,84615384615385:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2015-01-21:3,25:1,5:25:21:13:53,84615384615385:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2015-01-21:3,25:1,5:25:21:13:53,84615384615385:44,871794871794876:19,230769230769234:14,102564102564102:11,538461538461538:0,0
2015-01-26:3,25:1,5:25:21:13:54,54545454545454:45,45454545454545:19,480519480519483:14,285714285714285:11,688311688311687:0,0
