Date:Private:Public:Virtual Private
2013-07-12:34,375:85,9375:0,0
2013-07-12:34,375:85,9375:0,0
2013-07-15:34,375:85,9375:0,0
2013-07-15:34,375:85,9375:0,0
2013-07-15:34,375:85,9375:0,0
2013-07-15:34,375:85,9375:0,0
2013-07-17:34,375:85,9375:0,0
2013-07-17:34,375:85,9375:0,0
2013-07-17:34,375:85,9375:0,0
2013-07-17:34,375:85,9375:0,0
2013-07-17:34,375:85,9375:0,0
2013-07-19:34,375:85,9375:0,0
2013-07-19:34,375:85,9375:0,0
2013-07-19:34,375:85,9375:0,0
2013-07-19:34,375:85,9375:0,0
2013-07-22:34,375:85,9375:0,0
2013-07-22:34,375:85,9375:0,0
2013-07-22:34,375:85,9375:0,0
2013-07-24:33,84615384615385:86,15384615384616:0,0
2013-07-24:33,84615384615385:86,15384615384616:0,0
2013-07-24:33,84615384615385:86,15384615384616:0,0
2013-07-25:33,84615384615385:86,15384615384616:0,0
2013-07-25:33,84615384615385:86,15384615384616:0,0
2013-07-26:33,84615384615385:86,15384615384616:0,0
2013-07-26:33,84615384615385:86,15384615384616:0,0
2013-07-26:33,84615384615385:86,15384615384616:0,0
2013-07-29:33,84615384615385:86,15384615384616:0,0
2013-07-29:33,84615384615385:86,15384615384616:0,0
2013-07-29:33,84615384615385:86,15384615384616:0,0
2013-07-30:33,84615384615385:86,15384615384616:0,0
2013-08-06:33,84615384615385:86,15384615384616:0,0
2013-08-06:33,84615384615385:86,15384615384616:0,0
2013-08-06:33,84615384615385:86,15384615384616:0,0
2013-08-07:34,84848484848485:84,84848484848484:0,0
2013-08-08:34,84848484848485:84,84848484848484:0,0
2013-08-08:34,84848484848485:84,84848484848484:0,0
2013-08-13:34,84848484848485:84,84848484848484:0,0
2013-08-14:34,84848484848485:84,84848484848484:0,0
2013-08-14:34,84848484848485:84,84848484848484:0,0
2013-08-14:34,84848484848485:84,84848484848484:0,0
2013-08-21:34,32835820895522:85,07462686567165:0,0
2013-09-03:34,32835820895522:85,07462686567165:0,0
2013-09-03:34,32835820895522:85,07462686567165:0,0
2013-09-04:34,32835820895522:85,07462686567165:0,0
2013-09-04:34,32835820895522:85,07462686567165:0,0
2013-09-04:34,32835820895522:85,07462686567165:0,0
2013-09-04:34,32835820895522:85,07462686567165:0,0
2013-09-06:34,32835820895522:85,07462686567165:0,0
2013-09-09:35,82089552238806:85,07462686567165:0,0
2013-09-09:34,375:84,375:0,0
2013-09-09:34,92063492063492:84,12698412698413:0,0
2013-09-09:35,82089552238806:85,07462686567165:0,0
2013-09-09:35,82089552238806:85,07462686567165:0,0
2013-09-09:35,82089552238806:85,07462686567165:0,0
2013-09-09:34,84848484848485:84,84848484848484:0,0
2013-09-09:35,38461538461539:84,61538461538461:0,0
2013-09-09:35,82089552238806:85,07462686567165:0,0
2013-09-11:35,82089552238806:85,07462686567165:0,0
2013-09-27:35,82089552238806:85,07462686567165:0,0
2013-10-01:35,82089552238806:85,07462686567165:0,0
2013-10-07:35,82089552238806:85,07462686567165:0,0
2013-10-10:35,82089552238806:85,07462686567165:0,0
2013-10-10:35,82089552238806:85,07462686567165:0,0
2013-10-15:35,82089552238806:85,07462686567165:0,0
2013-10-16:35,82089552238806:85,07462686567165:0,0
2013-10-16:35,82089552238806:85,07462686567165:0,0
2013-10-17:35,82089552238806:85,07462686567165:0,0
2013-10-30:35,82089552238806:85,07462686567165:0,0
2013-10-30:35,82089552238806:85,07462686567165:0,0
2013-10-30:35,82089552238806:85,07462686567165:0,0
2013-10-31:35,82089552238806:85,07462686567165:0,0
2013-11-01:35,82089552238806:85,07462686567165:0,0
2013-11-04:35,82089552238806:85,07462686567165:0,0
2013-11-07:35,82089552238806:85,07462686567165:0,0
2013-11-08:35,82089552238806:85,07462686567165:0,0
2013-11-18:35,82089552238806:85,07462686567165:0,0
2013-11-18:35,82089552238806:85,07462686567165:0,0
2013-11-18:35,82089552238806:85,07462686567165:0,0
2013-11-19:35,82089552238806:85,07462686567165:0,0
2013-11-19:35,82089552238806:85,07462686567165:0,0
2013-11-19:35,82089552238806:85,07462686567165:0,0
2013-11-20:35,82089552238806:85,07462686567165:0,0
2013-11-26:35,82089552238806:85,07462686567165:0,0
2013-11-26:35,82089552238806:85,07462686567165:0,0
2013-11-28:35,82089552238806:85,07462686567165:0,0
2013-11-29:35,82089552238806:85,07462686567165:0,0
2013-12-02:35,82089552238806:85,07462686567165:0,0
2013-12-03:35,82089552238806:85,07462686567165:0,0
2013-12-03:35,82089552238806:85,07462686567165:0,0
2013-12-04:35,82089552238806:85,07462686567165:0,0
2013-12-04:35,82089552238806:85,07462686567165:0,0
2013-12-04:35,82089552238806:85,07462686567165:0,0
2013-12-05:35,82089552238806:85,07462686567165:0,0
2013-12-05:35,82089552238806:85,07462686567165:0,0
2013-12-10:35,82089552238806:85,07462686567165:0,0
2013-12-10:35,82089552238806:85,07462686567165:0,0
2013-12-10:35,82089552238806:85,07462686567165:0,0
2013-12-11:36,76470588235294:85,29411764705883:0,0
2013-12-11:35,82089552238806:85,07462686567165:0,0
2013-12-12:37,3134328358209:85,07462686567165:0,0
2013-12-16:37,3134328358209:85,07462686567165:0,0
2013-12-19:37,3134328358209:85,07462686567165:0,0
2013-12-19:37,3134328358209:85,07462686567165:0,0
2013-12-19:37,3134328358209:85,07462686567165:0,0
2013-12-19:37,3134328358209:85,07462686567165:0,0
2014-01-07:37,3134328358209:85,07462686567165:0,0
2014-01-11:37,3134328358209:85,07462686567165:0,0
2014-01-11:37,3134328358209:85,07462686567165:0,0
2014-01-11:37,3134328358209:85,07462686567165:0,0
2014-01-17:38,23529411764706:83,82352941176471:0,0
2014-01-17:38,23529411764706:83,82352941176471:0,0
2014-01-21:38,23529411764706:83,82352941176471:0,0
2014-01-21:38,23529411764706:83,82352941176471:0,0
2014-01-29:38,23529411764706:83,82352941176471:0,0
2014-02-05:38,23529411764706:83,82352941176471:0,0
2014-02-05:38,23529411764706:83,82352941176471:0,0
2014-02-07:38,23529411764706:83,82352941176471:0,0
2014-02-07:38,23529411764706:83,82352941176471:0,0
2014-02-07:38,23529411764706:83,82352941176471:0,0
2014-02-07:38,23529411764706:83,82352941176471:0,0
2014-02-07:37,68115942028986:84,05797101449275:0,0
2014-02-10:38,57142857142858:84,28571428571429:0,0
2014-02-10:37,68115942028986:84,05797101449275:0,0
2014-02-10:37,142857142857146:84,28571428571429:0,0
2014-02-13:40,0:84,28571428571429:0,0
2014-02-13:39,436619718309856:84,50704225352112:0,0
2014-02-14:40,0:84,28571428571429:0,0
2014-02-17:40,0:84,28571428571429:0,0
2014-02-17:40,0:84,28571428571429:0,0
2014-02-17:40,0:84,28571428571429:0,0
2014-02-17:40,0:84,28571428571429:0,0
2014-02-17:40,0:84,28571428571429:0,0
2014-02-17:40,0:84,28571428571429:0,0
2014-02-18:40,0:84,28571428571429:0,0
2014-02-18:40,0:84,28571428571429:0,0
2014-02-18:40,0:84,28571428571429:0,0
2014-02-18:40,0:84,28571428571429:0,0
2014-02-19:40,0:84,28571428571429:0,0
2014-02-19:40,0:84,28571428571429:0,0
2014-02-25:40,0:84,28571428571429:0,0
2014-02-25:40,0:84,28571428571429:0,0
2014-02-26:40,0:84,28571428571429:0,0
2014-03-04:40,0:84,28571428571429:0,0
2014-03-04:40,0:84,28571428571429:0,0
2014-03-04:40,0:84,28571428571429:0,0
2014-03-05:40,0:84,28571428571429:0,0
2014-03-06:40,0:84,28571428571429:0,0
2014-03-10:39,436619718309856:84,50704225352112:0,0
2014-03-11:39,726027397260275:83,56164383561644:0,0
2014-03-11:40,27777777777778:83,33333333333334:0,0
2014-03-11:40,27777777777778:83,33333333333334:0,0
2014-03-11:39,726027397260275:83,56164383561644:0,0
2014-03-11:39,436619718309856:84,50704225352112:0,0
2014-03-11:39,726027397260275:83,56164383561644:0,0
2014-03-12:40,27777777777778:83,33333333333334:0,0
2014-03-12:40,27777777777778:83,33333333333334:0,0
2014-03-12:40,27777777777778:83,33333333333334:0,0
2014-03-12:40,27777777777778:83,33333333333334:0,0
2014-03-13:40,27777777777778:83,33333333333334:0,0
2014-03-13:41,891891891891895:81,08108108108108:0,0
2014-03-13:40,27777777777778:83,33333333333334:0,0
2014-03-13:40,27777777777778:83,33333333333334:0,0
2014-03-14:41,891891891891895:81,08108108108108:0,0
2014-03-21:41,891891891891895:81,08108108108108:0,0
2014-03-26:43,24324324324324:81,08108108108108:0,0
2014-03-27:42,66666666666667:81,33333333333333:0,0
2014-03-27:43,24324324324324:81,08108108108108:0,0
2014-03-27:43,24324324324324:81,08108108108108:0,0
2014-03-27:43,24324324324324:81,08108108108108:0,0
2014-03-27:43,24324324324324:81,08108108108108:0,0
2014-03-27:43,24324324324324:81,08108108108108:0,0
2014-03-27:43,24324324324324:81,08108108108108:0,0
2014-03-28:42,66666666666667:81,33333333333333:0,0
2014-03-31:42,66666666666667:81,33333333333333:0,0
2014-04-02:42,66666666666667:81,33333333333333:0,0
2014-04-03:42,66666666666667:81,33333333333333:0,0
2014-04-03:42,66666666666667:81,33333333333333:0,0
2014-04-18:42,66666666666667:81,33333333333333:0,0
2014-04-21:42,66666666666667:81,33333333333333:0,0
2014-04-24:43,05555555555556:80,55555555555556:0,0
2014-04-25:43,05555555555556:80,55555555555556:0,0
2014-05-08:43,05555555555556:80,55555555555556:0,0
2014-05-08:43,05555555555556:80,55555555555556:0,0
2014-05-08:43,05555555555556:80,55555555555556:0,0
2014-05-09:43,05555555555556:80,55555555555556:0,0
2014-05-09:43,05555555555556:80,55555555555556:0,0
2014-05-09:43,05555555555556:80,55555555555556:0,0
2014-05-09:43,05555555555556:80,55555555555556:0,0
2014-05-13:43,05555555555556:80,55555555555556:0,0
2014-05-14:43,05555555555556:80,55555555555556:0,0
2014-05-14:43,05555555555556:80,55555555555556:0,0
2014-05-16:43,05555555555556:80,55555555555556:0,0
2014-05-16:43,05555555555556:80,55555555555556:0,0
2014-05-20:43,66197183098591:80,28169014084507:0,0
2014-05-20:43,66197183098591:80,28169014084507:0,0
2014-05-21:43,66197183098591:80,28169014084507:0,0
2014-05-22:43,83561643835616:78,08219178082192:0,0
2014-05-22:43,83561643835616:78,08219178082192:0,0
2014-05-23:43,83561643835616:78,08219178082192:0,0
2014-05-23:43,24324324324324:78,37837837837837:0,0
2014-05-28:43,24324324324324:78,37837837837837:0,0
2014-05-28:43,24324324324324:78,37837837837837:0,0
2014-05-28:43,24324324324324:78,37837837837837:0,0
2014-05-29:43,24324324324324:78,37837837837837:0,0
2014-06-03:43,24324324324324:78,37837837837837:0,0
2014-06-03:42,66666666666667:78,66666666666666:0,0
2014-06-05:42,66666666666667:78,66666666666666:0,0
2014-06-06:42,66666666666667:78,66666666666666:0,0
2014-06-06:42,10526315789473:78,94736842105263:0,0
2014-06-06:41,55844155844156:79,22077922077922:0,0
2014-06-06:41,55844155844156:79,22077922077922:0,0
2014-06-11:41,55844155844156:79,22077922077922:0,0
2014-06-11:41,55844155844156:79,22077922077922:0,0
2014-06-20:41,55844155844156:79,22077922077922:0,0
2014-06-20:41,55844155844156:79,22077922077922:0,0
2014-06-24:41,55844155844156:79,22077922077922:0,0
2014-06-24:41,55844155844156:79,22077922077922:0,0
2014-06-25:41,55844155844156:79,22077922077922:0,0
2014-06-26:41,55844155844156:79,22077922077922:0,0
2014-06-29:41,55844155844156:79,22077922077922:0,0
2014-06-30:41,55844155844156:79,22077922077922:0,0
2014-06-30:41,55844155844156:79,22077922077922:0,0
2014-07-01:41,55844155844156:79,22077922077922:0,0
2014-07-02:41,55844155844156:79,22077922077922:0,0
2014-07-04:41,55844155844156:79,22077922077922:0,0
2014-07-04:41,55844155844156:79,22077922077922:0,0
2014-07-07:41,55844155844156:79,22077922077922:0,0
2014-07-07:41,55844155844156:79,22077922077922:0,0
2014-07-07:41,55844155844156:79,22077922077922:0,0
2014-07-07:41,55844155844156:79,22077922077922:0,0
2014-07-08:41,55844155844156:79,22077922077922:0,0
2014-07-08:41,55844155844156:79,22077922077922:0,0
2014-07-14:41,55844155844156:79,22077922077922:0,0
2014-07-15:41,55844155844156:79,22077922077922:0,0
2014-07-16:41,02564102564102:79,48717948717949:0,0
2014-07-16:41,02564102564102:79,48717948717949:0,0
2014-07-16:41,02564102564102:79,48717948717949:0,0
2014-07-17:41,02564102564102:79,48717948717949:0,0
2014-07-17:41,02564102564102:79,48717948717949:0,0
2014-07-18:41,02564102564102:78,2051282051282:0,0
2014-07-18:41,02564102564102:78,2051282051282:0,0
2014-07-20:41,02564102564102:78,2051282051282:0,0
2014-07-21:41,02564102564102:78,2051282051282:0,0
2014-07-21:41,02564102564102:78,2051282051282:0,0
2014-07-21:41,02564102564102:78,2051282051282:0,0
2014-07-21:41,02564102564102:78,2051282051282:0,0
2014-07-24:41,02564102564102:78,2051282051282:0,0
2014-07-24:41,02564102564102:78,2051282051282:0,0
2014-07-24:41,02564102564102:78,2051282051282:0,0
2014-07-24:41,02564102564102:78,2051282051282:0,0
2014-07-24:41,02564102564102:78,2051282051282:0,0
2014-07-24:41,02564102564102:78,2051282051282:0,0
2014-07-25:41,02564102564102:78,2051282051282:0,0
2014-07-29:41,02564102564102:78,2051282051282:0,0
2014-07-29:41,02564102564102:78,2051282051282:0,0
2014-07-29:41,02564102564102:78,2051282051282:0,0
2014-07-29:41,02564102564102:78,2051282051282:0,0
2014-07-30:41,02564102564102:78,2051282051282:0,0
2014-07-30:41,02564102564102:78,2051282051282:0,0
2014-07-30:41,02564102564102:78,2051282051282:0,0
2014-07-30:41,02564102564102:78,2051282051282:0,0
2014-07-31:41,02564102564102:78,2051282051282:0,0
2014-07-31:41,02564102564102:78,2051282051282:0,0
2014-08-04:41,02564102564102:78,2051282051282:0,0
2014-08-04:41,02564102564102:78,2051282051282:0,0
2014-08-04:41,02564102564102:78,2051282051282:0,0
2014-08-05:41,02564102564102:78,2051282051282:0,0
2014-08-05:41,02564102564102:78,2051282051282:0,0
2014-08-05:41,02564102564102:78,2051282051282:0,0
2014-08-05:41,02564102564102:78,2051282051282:0,0
2014-08-05:41,02564102564102:78,2051282051282:0,0
2014-08-06:41,02564102564102:78,2051282051282:0,0
2014-08-06:41,02564102564102:78,2051282051282:0,0
2014-08-08:41,02564102564102:78,2051282051282:0,0
2014-08-08:41,02564102564102:78,2051282051282:0,0
2014-08-12:41,02564102564102:78,2051282051282:0,0
2014-08-12:41,02564102564102:78,2051282051282:0,0
2014-08-13:41,02564102564102:78,2051282051282:0,0
2014-08-13:41,02564102564102:78,2051282051282:0,0
2014-08-13:41,02564102564102:78,2051282051282:0,0
2014-08-13:41,02564102564102:78,2051282051282:0,0
2014-08-14:41,02564102564102:78,2051282051282:0,0
2014-08-14:41,02564102564102:78,2051282051282:0,0
2014-08-14:41,02564102564102:78,2051282051282:0,0
2014-08-15:41,02564102564102:78,2051282051282:0,0
2014-08-15:41,02564102564102:78,2051282051282:0,0
2014-08-18:41,02564102564102:78,2051282051282:0,0
2014-08-18:41,02564102564102:78,2051282051282:0,0
2014-08-18:41,02564102564102:78,2051282051282:0,0
2014-08-19:40,25974025974026:77,92207792207793:0,0
2014-08-19:41,02564102564102:78,2051282051282:0,0
2014-08-19:40,25974025974026:77,92207792207793:0,0
2014-08-19:41,02564102564102:78,2051282051282:0,0
2014-08-20:40,25974025974026:77,92207792207793:0,0
2014-08-20:40,25974025974026:77,92207792207793:0,0
2014-09-01:40,25974025974026:77,92207792207793:0,0
2014-09-02:40,25974025974026:77,92207792207793:0,0
2014-09-03:40,25974025974026:77,92207792207793:0,0
2014-09-03:40,25974025974026:77,92207792207793:0,0
2014-09-03:40,25974025974026:77,92207792207793:0,0
2014-09-15:40,25974025974026:77,92207792207793:0,0
2014-09-18:39,743589743589745:78,2051282051282:0,0
2014-09-18:39,743589743589745:78,2051282051282:0,0
2014-09-19:39,743589743589745:78,2051282051282:0,0
2014-09-19:39,743589743589745:78,2051282051282:0,0
2014-09-19:39,743589743589745:78,2051282051282:0,0
2014-09-22:39,743589743589745:78,2051282051282:0,0
2014-09-23:40,25974025974026:77,92207792207793:0,0
2014-09-24:40,25974025974026:77,92207792207793:0,0
2014-09-25:40,25974025974026:77,92207792207793:0,0
2014-09-29:40,25974025974026:77,92207792207793:0,0
2014-10-02:40,25974025974026:77,92207792207793:0,0
2014-10-06:40,25974025974026:77,92207792207793:0,0
2014-10-06:40,25974025974026:77,92207792207793:0,0
2014-10-06:40,25974025974026:77,92207792207793:0,0
2014-10-07:40,25974025974026:77,92207792207793:0,0
2014-10-08:40,25974025974026:77,92207792207793:0,0
2014-10-09:40,25974025974026:77,92207792207793:0,0
2014-10-17:40,25974025974026:77,92207792207793:0,0
2014-10-20:40,25974025974026:77,92207792207793:0,0
2014-10-24:40,25974025974026:77,92207792207793:0,0
2014-11-01:40,25974025974026:77,92207792207793:0,0
2014-11-08:40,25974025974026:77,92207792207793:0,0
2014-11-08:40,25974025974026:77,92207792207793:0,0
2014-11-10:40,25974025974026:77,92207792207793:0,0
2014-11-10:40,25974025974026:77,92207792207793:0,0
2014-11-12:40,25974025974026:77,92207792207793:0,0
2014-11-12:40,25974025974026:77,92207792207793:0,0
2014-11-12:40,25974025974026:77,92207792207793:0,0
2014-11-12:40,25974025974026:77,92207792207793:0,0
2014-11-12:40,25974025974026:77,92207792207793:0,0
2014-11-13:40,25974025974026:77,92207792207793:0,0
2014-11-13:40,25974025974026:77,92207792207793:0,0
2014-11-13:40,25974025974026:77,92207792207793:0,0
2014-11-13:40,25974025974026:77,92207792207793:0,0
2014-11-14:40,25974025974026:77,92207792207793:0,0
2014-11-17:40,25974025974026:77,92207792207793:0,0
2014-11-24:40,25974025974026:77,92207792207793:0,0
2014-11-26:40,25974025974026:77,92207792207793:0,0
2014-12-01:40,25974025974026:77,92207792207793:0,0
2014-12-02:40,25974025974026:77,92207792207793:0,0
2014-12-02:40,25974025974026:77,92207792207793:0,0
2014-12-06:40,25974025974026:77,92207792207793:0,0
2014-12-08:40,25974025974026:77,92207792207793:0,0
2014-12-08:40,25974025974026:77,92207792207793:0,0
2014-12-08:40,25974025974026:77,92207792207793:0,0
2014-12-16:41,02564102564102:78,2051282051282:0,0
2014-12-16:41,02564102564102:78,2051282051282:0,0
2014-12-16:41,02564102564102:78,2051282051282:0,0
2014-12-16:41,02564102564102:78,2051282051282:0,0
2014-12-17:41,02564102564102:78,2051282051282:0,0
2014-12-18:41,02564102564102:78,2051282051282:0,0
2014-12-18:41,02564102564102:78,2051282051282:0,0
2014-12-21:41,02564102564102:78,2051282051282:0,0
2014-12-22:41,02564102564102:78,2051282051282:0,0
2014-12-23:41,02564102564102:78,2051282051282:0,0
2014-12-23:41,02564102564102:78,2051282051282:0,0
2015-01-07:41,02564102564102:78,2051282051282:0,0
2015-01-07:41,02564102564102:78,2051282051282:0,0
2015-01-07:41,02564102564102:78,2051282051282:0,0
2015-01-08:41,02564102564102:78,2051282051282:0,0
2015-01-21:41,02564102564102:78,2051282051282:0,0
2015-01-21:41,02564102564102:78,2051282051282:0,0
2015-01-21:41,02564102564102:78,2051282051282:0,0
2015-01-26:41,55844155844156:77,92207792207793:0,0
2015-02-03:41,55844155844156:77,92207792207793:0,0
2015-02-03:41,55844155844156:77,92207792207793:0,0
2015-02-05:42,10526315789473:77,63157894736842:0,0
2015-02-05:42,10526315789473:77,63157894736842:0,0
2015-02-11:42,10526315789473:77,63157894736842:0,0
2015-02-16:41,333333333333336:77,33333333333333:0,0
2015-02-17:40,78947368421053:77,63157894736842:0,0
2015-02-17:40,78947368421053:77,63157894736842:0,0
2015-02-23:40,78947368421053:77,63157894736842:0,0
2015-02-23:40,0:77,33333333333333:0,0
2015-02-23:40,78947368421053:77,63157894736842:0,0
2015-02-27:40,78947368421053:77,63157894736842:0,0
2015-02-28:40,78947368421053:77,63157894736842:0,0
2015-03-02:40,78947368421053:77,63157894736842:0,0
2015-03-02:40,78947368421053:77,63157894736842:0,0
2015-03-02:40,78947368421053:77,63157894736842:0,0
2015-03-03:40,78947368421053:77,63157894736842:0,0
2015-03-05:40,78947368421053:77,63157894736842:0,0
2015-03-05:40,78947368421053:77,63157894736842:0,0
2015-03-07:40,0:78,66666666666666:0,0
2015-03-11:40,78947368421053:78,94736842105263:0,0
2015-03-14:40,0:78,66666666666666:0,0
2015-03-15:39,726027397260275:79,45205479452055:0,0
2015-03-15:40,54054054054054:78,37837837837837:0,0
2015-03-16:39,726027397260275:79,45205479452055:0,0
2015-03-16:39,726027397260275:79,45205479452055:0,0
2015-03-16:39,726027397260275:79,45205479452055:0,0
2015-03-16:40,27777777777778:79,16666666666666:0,0
2015-03-18:39,726027397260275:79,45205479452055:0,0
2015-03-19:39,726027397260275:79,45205479452055:0,0
2015-03-20:39,726027397260275:79,45205479452055:0,0
2015-03-20:39,726027397260275:79,45205479452055:0,0
2015-03-20:41,0958904109589:79,45205479452055:0,0
2015-03-23:41,0958904109589:79,45205479452055:0,0
2015-03-24:41,0958904109589:79,45205479452055:0,0
2015-03-24:41,0958904109589:79,45205479452055:0,0
2015-03-25:41,0958904109589:79,45205479452055:0,0
2015-03-25:41,0958904109589:79,45205479452055:0,0
2015-03-25:41,0958904109589:79,45205479452055:0,0
2015-03-25:41,0958904109589:79,45205479452055:0,0
2015-03-26:41,0958904109589:79,45205479452055:0,0
2015-03-26:41,0958904109589:79,45205479452055:0,0
2015-03-26:40,78947368421053:78,94736842105263:0,0
2015-04-01:41,0958904109589:79,45205479452055:0,0
2015-04-10:40,27777777777778:79,16666666666666:0,0
2015-04-13:40,27777777777778:79,16666666666666:0,0
2015-04-14:40,27777777777778:79,16666666666666:0,0
2015-04-14:40,27777777777778:79,16666666666666:0,0
2015-04-14:40,27777777777778:79,16666666666666:0,0
2015-04-14:40,27777777777778:79,16666666666666:0,0
2015-04-14:40,27777777777778:79,16666666666666:0,0
2015-04-15:40,78947368421053:78,94736842105263:0,0
2015-04-15:40,27777777777778:79,16666666666666:0,0
2015-04-15:40,27777777777778:79,16666666666666:0,0
2015-04-15:40,27777777777778:79,16666666666666:0,0
2015-04-15:40,27777777777778:79,16666666666666:0,0
2015-04-17:40,27777777777778:79,16666666666666:0,0
2015-04-17:40,27777777777778:79,16666666666666:0,0
2015-04-17:40,27777777777778:79,16666666666666:0,0
2015-04-29:41,0958904109589:79,45205479452055:0,0
2015-05-04:41,0958904109589:79,45205479452055:0,0
2015-05-11:41,0958904109589:79,45205479452055:0,0
2015-05-12:41,0958904109589:79,45205479452055:0,0
2015-05-21:39,726027397260275:79,45205479452055:0,0
2015-05-22:39,726027397260275:79,45205479452055:0,0
2015-05-22:39,726027397260275:79,45205479452055:0,0
2015-05-26:39,726027397260275:79,45205479452055:0,0
2015-05-28:39,726027397260275:79,45205479452055:0,0
2015-05-28:39,726027397260275:79,45205479452055:0,0
2015-05-29:39,726027397260275:79,45205479452055:0,0
2015-05-29:39,726027397260275:79,45205479452055:0,0
2015-06-01:39,726027397260275:79,45205479452055:0,0
2015-06-03:39,726027397260275:79,45205479452055:0,0
2015-06-03:39,726027397260275:79,45205479452055:0,0
2015-06-03:39,726027397260275:79,45205479452055:0,0
2015-06-03:39,726027397260275:79,45205479452055:0,0
2015-06-08:39,726027397260275:79,45205479452055:0,0
2015-06-08:39,726027397260275:79,45205479452055:0,0
2015-06-08:39,726027397260275:79,45205479452055:0,0
2015-06-08:39,726027397260275:79,45205479452055:0,0
2015-06-09:39,726027397260275:79,45205479452055:0,0
2015-06-09:39,726027397260275:79,45205479452055:0,0
2015-06-09:39,726027397260275:79,45205479452055:0,0
2015-06-10:39,726027397260275:79,45205479452055:0,0
2015-06-12:39,726027397260275:79,45205479452055:0,0
2015-06-15:39,726027397260275:79,45205479452055:0,0
2015-06-16:39,726027397260275:79,45205479452055:0,0
2015-06-17:39,726027397260275:79,45205479452055:0,0
2015-06-30:39,726027397260275:79,45205479452055:0,0
2015-07-08:39,726027397260275:79,45205479452055:0,0
2015-07-10:39,726027397260275:79,45205479452055:0,0
2015-07-17:40,27777777777778:79,16666666666666:0,0
2015-07-17:39,726027397260275:79,45205479452055:0,0
2015-07-22:40,27777777777778:79,16666666666666:0,0
2015-08-05:40,27777777777778:79,16666666666666:0,0
2015-08-06:40,27777777777778:79,16666666666666:0,0
2015-08-10:41,0958904109589:79,45205479452055:0,0
2015-08-10:41,0958904109589:79,45205479452055:0,0
2015-08-12:41,0958904109589:79,45205479452055:0,0
2015-08-25:41,0958904109589:79,45205479452055:0,0
2015-09-23:40,27777777777778:80,55555555555556:0,0
2015-09-24:39,726027397260275:80,82191780821918:0,0
2015-09-25:39,726027397260275:80,82191780821918:0,0
2015-09-25:39,726027397260275:80,82191780821918:0,0
2015-09-25:40,27777777777778:80,55555555555556:0,0
2015-09-28:39,726027397260275:80,82191780821918:0,0
2015-09-28:41,0958904109589:79,45205479452055:0,0
2015-09-28:39,726027397260275:80,82191780821918:0,0
2015-09-28:39,726027397260275:80,82191780821918:0,0
2015-09-28:39,726027397260275:80,82191780821918:0,0
2015-09-28:39,726027397260275:80,82191780821918:0,0
2015-10-02:39,726027397260275:80,82191780821918:0,0
2015-10-15:40,54054054054054:81,08108108108108:0,0
2015-10-15:41,0958904109589:79,45205479452055:0,0
2015-10-19:40,54054054054054:81,08108108108108:0,0
2015-10-19:39,726027397260275:80,82191780821918:0,0
2015-10-19:40,54054054054054:81,08108108108108:0,0
